id,priority,category
U116360,9612,2
U116361,6153,2
U116362,5772,2
U116363,19717,1
U116364,5340,2
U116365,19734,2
U116366,1073,1
U116367,16736,2
U116368,14542,2
U116369,10463,1
U116370,7829,2
U116371,13843,2
U116372,802,2
U116373,14178,2
U116374,19576,2
U116375,13896,2
U116376,6539,1
U116377,17254,1
U116378,13369,1
U116379,16090,1
U116380,4187,1
U116381,4209,1
U116382,19711,1
U116383,7672,2
U116384,14530,2
U116385,507,2
U116386,15967,1
U116387,19792,2
U116388,4677,1
U116389,6204,1
U116390,9569,2
U116391,18747,2
U116392,16144,2
U116393,20523,2
U116394,2148,2
U116395,1690,2
U116396,11975,2
U116397,13386,2
U116398,15103,2
U116399,19504,2
U116400,17695,2
U116401,15756,1
U116402,20857,2
U116403,19278,2
U116404,16794,2
U116405,2055,1
U116406,15206,1
U116407,10409,2
U116408,12325,1
U116409,5486,2
U116410,20006,2
U116411,5226,1
U116412,8770,1
U116413,3638,2
U116414,14968,2
U116415,4065,2
U116416,4656,2
U116417,20614,2
U116418,16589,2
U116419,12307,1
U116420,2775,2
U116421,7201,1
U116422,12424,2
U116423,20486,2
U116424,19438,2
U116425,10371,1
U116426,18561,1
U116427,1681,2
U116428,972,2
U116429,4260,1
U116430,16688,1
U116431,20405,2
U116432,18867,2
U116433,10726,2
U116434,19016,2
U116435,19927,2
U116436,19179,2
U116437,10638,1
U116438,20827,2
U116439,4223,1
U116440,16620,1
U116441,3966,2
U116442,13733,1
U116443,4287,2
U116444,252,2
U116445,17219,2
U116446,20129,1
U116447,14156,2
U116448,6746,2
U116449,19436,2
U116450,20278,1
U116451,3561,1
U116452,1415,1
U116453,20698,2
U116454,12337,2
U116455,10993,2
U116456,4600,1
U116457,16381,2
U116458,19780,1
U116459,16283,2
U116460,6453,1
U116461,14703,2
U116462,8067,2
U116463,1665,1
U116464,3448,1
U116465,17543,2
U116466,17793,2
U116467,1648,1
U116468,16870,2
U116469,11830,2
U116470,6188,1
U116471,12679,2
U116472,7238,2
U116473,19384,2
U116474,10634,2
U116475,6344,1
U116476,13062,1
U116477,135,2
U116478,20133,2
U116479,10044,2
U116480,2623,2
U116481,13816,1
U116482,3106,1
U116483,2283,2
U116484,20839,1
U116485,19695,2
U116486,20077,2
U116487,10845,1
U116488,487,2
U116489,3437,2
U116490,5867,2
U116491,19941,2
U116492,15968,2
U116493,9736,2
U116494,14476,2
U116495,16413,1
U116496,4170,2
U116497,20216,1
U116498,16762,2
U116499,18907,2
U116500,13561,2
U116501,9747,2
U116502,19307,1
U116503,14465,2
U116504,13399,1
U116505,11366,2
U116506,15395,2
U116507,18474,1
U116508,2685,1
U116509,3593,2
U116510,16079,2
U116511,83,1
U116512,18968,2
U116513,1604,1
U116514,7943,2
U116515,1362,2
U116516,4314,2
U116517,18639,2
U116518,13984,1
U116519,10465,1
U116520,12382,1
U116521,17703,2
U116522,8088,2
U116523,8814,2
U116524,6923,1
U116525,483,2
U116526,10593,1
U116527,8433,2
U116528,18971,2
U116529,12980,2
U116530,20802,1
U116531,11357,2
U116532,5240,1
U116533,14978,1
U116534,10470,1
U116535,14205,2
U116536,12913,2
U116537,11177,1
U116538,6492,2
U116539,6387,2
U116540,9685,1
U116541,5181,1
U116542,10705,2
U116543,1703,2
U116544,5595,2
U116545,7437,2
U116546,104,1
U116547,18937,2
U116548,1390,1
U116549,3901,2
U116550,4798,1
U116551,16642,2
U116552,10308,2
U116553,4402,2
U116554,14032,2
U116555,18893,1
U116556,13049,2
U116557,13444,2
U116558,20220,1
U116559,3135,1
U116560,9179,1
U116561,16302,2
U116562,5656,2
U116563,11273,1
U116564,410,2
U116565,17459,2
U116566,13555,1
U116567,18138,2
U116568,12518,2
U116569,15517,2
U116570,14779,2
U116571,8542,2
U116572,14143,2
U116573,18613,2
U116574,15543,2
U116575,19440,2
U116576,768,1
U116577,15230,1
U116578,3066,2
U116579,4538,1
U116580,5451,2
U116581,7225,2
U116582,17030,1
U116583,9721,2
U116584,4002,1
U116585,14169,2
U116586,17486,2
U116587,5478,2
U116588,7551,1
U116589,2612,2
U116590,20022,1
U116591,12046,1
U116592,795,2
U116593,6240,2
U116594,12548,2
U116595,5597,2
U116596,10180,2
U116597,20652,1
U116598,8885,2
U116599,9563,2
U116600,11349,1
U116601,9396,2
U116602,5873,1
U116603,15143,2
U116604,16624,1
U116605,10206,1
U116606,2110,2
U116607,17523,1
U116608,1159,2
U116609,16846,1
U116610,17542,2
U116611,7008,2
U116612,7734,1
U116613,11059,2
U116614,1290,1
U116615,12405,1
U116616,20671,1
U116617,4971,1
U116618,11688,2
U116619,4493,2
U116620,4778,2
U116621,11851,1
U116622,2692,2
U116623,1137,2
U116624,8893,1
U116625,16080,2
U116626,2445,2
U116627,13792,2
U116628,1987,2
U116629,13102,2
U116630,2491,1
U116631,7061,2
U116632,7823,2
U116633,6246,1
U116634,1109,1
U116635,17191,2
U116636,5485,1
U116637,6101,1
U116638,12263,2
U116639,8046,2
U116640,2284,2
U116641,12590,1
U116642,2047,2
U116643,16942,1
U116644,8646,2
U116645,20488,2
U116646,10046,2
U116647,7417,2
U116648,358,2
U116649,3925,2
U116650,17719,2
U116651,1181,1
U116652,11269,2
U116653,11716,2
U116654,12117,2
U116655,12646,1
U116656,17722,2
U116657,16099,1
U116658,8059,1
U116659,20733,2
U116660,1064,2
U116661,18199,2
U116662,16775,1
U116663,19233,2
U116664,10700,2
U116665,16759,2
U116666,4045,2
U116667,20255,1
U116668,9949,2
U116669,3719,2
U116670,15349,2
U116671,15377,1
U116672,7345,1
U116673,364,2
U116674,15567,2
U116675,10847,2
U116676,13488,2
U116677,13404,2
U116678,3303,1
U116679,20697,2
U116680,16233,2
U116681,2748,2
U116682,8496,2
U116683,14137,2
U116684,13235,2
U116685,902,2
U116686,19455,1
U116687,8386,1
U116688,11753,1
U116689,13405,2
U116690,645,2
U116691,4845,1
U116692,7412,2
U116693,15444,2
U116694,4476,1
U116695,16808,2
U116696,16371,2
U116697,1760,2
U116698,2917,1
U116699,14357,2
U116700,7354,2
U116701,2809,2
U116702,20353,2
U116703,4211,2
U116704,6585,2
U116705,16744,1
U116706,14374,1
U116707,8674,2
U116708,1242,1
U116709,20306,2
U116710,11254,2
U116711,4615,1
U116712,6736,1
U116713,4127,1
U116714,5537,2
U116715,7533,2
U116716,9048,2
U116717,3140,2
U116718,3253,2
U116719,15980,2
U116720,14897,2
U116721,14500,2
U116722,1958,2
U116723,14397,2
U116724,12326,1
U116725,9427,2
U116726,3282,2
U116727,619,1
U116728,17933,2
U116729,6757,2
U116730,16256,2
U116731,262,2
U116732,13532,1
U116733,18059,2
U116734,3121,2
U116735,10112,2
U116736,6799,2
U116737,1783,2
U116738,20854,1
U116739,16494,2
U116740,809,2
U116741,10222,2
U116742,17702,2
U116743,18427,2
U116744,5010,2
U116745,9650,1
U116746,8161,2
U116747,8381,1
U116748,19980,2
U116749,14187,1
U116750,7496,2
U116751,14760,2
U116752,7240,2
U116753,3619,1
U116754,8096,2
U116755,19204,2
U116756,12423,2
U116757,5889,2
U116758,13701,1
U116759,14854,1
U116760,7182,1
U116761,14249,2
U116762,6979,1
U116763,1320,2
U116764,15717,2
U116765,14916,2
U116766,4605,2
U116767,7698,2
U116768,6141,1
U116769,8692,1
U116770,2699,2
U116771,18102,1
U116772,15551,1
U116773,12981,2
U116774,8356,2
U116775,4069,2
U116776,4697,2
U116777,16940,1
U116778,14662,1
U116779,14894,2
U116780,3570,2
U116781,20276,2
U116782,16973,1
U116783,6475,2
U116784,17105,1
U116785,12809,2
U116786,15672,1
U116787,3485,2
U116788,15990,2
U116789,5087,1
U116790,11453,2
U116791,10405,2
U116792,4120,2
U116793,20026,1
U116794,14568,2
U116795,17673,2
U116796,20172,2
U116797,18681,1
U116798,13829,2
U116799,2427,2
U116800,19614,1
U116801,10755,2
U116802,8650,1
U116803,7621,2
U116804,15885,1
U116805,1921,2
U116806,13041,2
U116807,20035,2
U116808,12466,1
U116809,13227,2
U116810,4761,1
U116811,9538,1
U116812,1447,2
U116813,19439,2
U116814,3510,1
U116815,11633,1
U116816,11784,2
U116817,18383,1
U116818,19578,2
U116819,11029,2
U116820,17408,2
U116821,9371,2
U116822,2640,2
U116823,7213,1
U116824,17240,2
U116825,19225,2
U116826,16594,2
U116827,11492,1
U116828,15886,2
U116829,4341,2
U116830,5588,1
U116831,14218,2
U116832,12055,2
U116833,17768,2
U116834,16935,2
U116835,10278,1
U116836,10319,2
U116837,15232,2
U116838,6390,2
U116839,7314,1
U116840,10140,1
U116841,10746,1
U116842,7967,1
U116843,17485,2
U116844,16223,2
U116845,19634,2
U116846,18659,1
U116847,19622,2
U116848,19906,2
U116849,7729,1
U116850,10723,2
U116851,9871,2
U116852,15084,2
U116853,11036,1
U116854,12158,2
U116855,12578,2
U116856,5089,2
U116857,11849,1
U116858,16387,2
U116859,18698,2
U116860,6865,2
U116861,12741,1
U116862,17986,2
U116863,6741,2
U116864,2373,2
U116865,17990,2
U116866,13479,1
U116867,15344,2
U116868,1561,2
U116869,8072,2
U116870,3118,2
U116871,1197,2
U116872,1136,2
U116873,7151,2
U116874,10719,1
U116875,12699,1
U116876,19081,2
U116877,12620,1
U116878,16451,2
U116879,17662,2
U116880,14985,2
U116881,2326,1
U116882,17930,1
U116883,8643,2
U116884,12122,1
U116885,13191,1
U116886,10055,2
U116887,3965,2
U116888,22,2
U116889,10829,2
U116890,5021,2
U116891,2259,1
U116892,7775,2
U116893,13094,1
U116894,11288,2
U116895,1511,2
U116896,12511,1
U116897,10884,1
U116898,4515,2
U116899,125,2
U116900,15729,1
U116901,17760,1
U116902,842,1
U116903,12824,2
U116904,14290,2
U116905,14466,2
U116906,19299,2
U116907,13861,1
U116908,12187,1
U116909,4252,2
U116910,2554,2
U116911,5360,2
U116912,13397,1
U116913,19994,2
U116914,5712,2
U116915,17614,1
U116916,1568,2
U116917,9169,2
U116918,14787,1
U116919,3647,1
U116920,14718,1
U116921,10343,1
U116922,12338,1
U116923,3512,2
U116924,14189,2
U116925,195,2
U116926,369,1
U116927,14658,2
U116928,1630,1
U116929,8379,1
U116930,4455,2
U116931,14917,1
U116932,16672,2
U116933,10734,1
U116934,2967,2
U116935,1462,2
U116936,14128,1
U116937,19260,1
U116938,14567,1
U116939,3416,2
U116940,20450,2
U116941,2184,2
U116942,12354,1
U116943,3334,2
U116944,14504,2
U116945,954,2
U116946,7697,2
U116947,7006,1
U116948,7643,1
U116949,17032,2
U116950,11335,2
U116951,11698,2
U116952,11704,2
U116953,9241,1
U116954,508,2
U116955,5175,2
U116956,7357,2
U116957,5810,2
U116958,14497,2
U116959,1675,2
U116960,4356,2
U116961,20031,2
U116962,15152,2
U116963,10776,2
U116964,17159,2
U116965,18264,1
U116966,14537,1
U116967,5670,2
U116968,1456,2
U116969,11184,2
U116970,19339,2
U116971,19058,2
U116972,8514,1
U116973,2885,1
U116974,7671,1
U116975,18462,2
U116976,740,2
U116977,3256,2
U116978,201,2
U116979,3370,1
U116980,10138,1
U116981,13360,2
U116982,6227,2
U116983,595,2
U116984,3701,1
U116985,11621,2
U116986,20709,1
U116987,17013,2
U116988,18460,2
U116989,6806,2
U116990,130,1
U116991,20725,2
U116992,2352,1
U116993,17603,1
U116994,12403,1
U116995,9059,2
U116996,6008,2
U116997,667,2
U116998,4672,2
U116999,18733,2
U117000,9128,2
U117001,2474,2
U117002,8781,2
U117003,15548,2
U117004,9522,2
U117005,14204,1
U117006,16252,2
U117007,7521,1
U117008,3789,2
U117009,4011,1
U117010,2800,1
U117011,16536,2
U117012,13765,1
U117013,3569,2
U117014,15263,2
U117015,16278,1
U117016,8475,1
U117017,7351,2
U117018,1062,2
U117019,10101,2
U117020,3846,2
U117021,13188,1
U117022,11776,2
U117023,14255,2
U117024,9322,2
U117025,3642,1
U117026,13317,2
U117027,9439,2
U117028,10521,1
U117029,12137,1
U117030,5347,2
U117031,10320,1
U117032,19189,2
U117033,16704,2
U117034,10454,1
U117035,5876,2
U117036,2575,2
U117037,11674,2
U117038,652,2
U117039,17110,2
U117040,9708,2
U117041,1990,1
U117042,7099,2
U117043,16860,2
U117044,15285,2
U117045,18973,1
U117046,12594,1
U117047,8571,2
U117048,9711,2
U117049,5678,1
U117050,9063,1
U117051,19845,2
U117052,208,2
U117053,1015,1
U117054,5325,1
U117055,790,2
U117056,13353,2
U117057,77,2
U117058,255,2
U117059,5197,2
U117060,12140,1
U117061,14482,2
U117062,11528,1
U117063,16609,2
U117064,12565,1
U117065,6767,2
U117066,3796,1
U117067,13145,1
U117068,19220,2
U117069,4111,2
U117070,9329,1
U117071,17454,2
U117072,5350,2
U117073,9788,1
U117074,5377,1
U117075,50,2
U117076,11324,1
U117077,893,2
U117078,132,1
U117079,11365,2
U117080,14722,1
U117081,7547,2
U117082,9005,1
U117083,11086,2
U117084,15676,1
U117085,10835,2
U117086,2303,2
U117087,12760,2
U117088,12898,1
U117089,17298,2
U117090,12370,1
U117091,165,1
U117092,755,2
U117093,13863,2
U117094,6831,1
U117095,1674,1
U117096,1358,2
U117097,17873,2
U117098,3151,2
U117099,18757,2
U117100,6962,2
U117101,648,1
U117102,8878,1
U117103,94,2
U117104,13665,2
U117105,13461,2
U117106,1471,1
U117107,4929,2
U117108,18004,2
U117109,20001,1
U117110,3283,1
U117111,12698,1
U117112,3527,2
U117113,7103,2
U117114,9505,2
U117115,175,2
U117116,4723,2
U117117,2188,2
U117118,17162,2
U117119,1273,1
U117120,15496,2
U117121,17037,2
U117122,3225,2
U117123,19879,1
U117124,14327,2
U117125,15842,2
U117126,20645,1
U117127,821,1
U117128,8279,1
U117129,9667,2
U117130,2429,1
U117131,20182,2
U117132,15838,1
U117133,3905,2
U117134,14222,2
U117135,15039,1
U117136,6451,2
U117137,1847,2
U117138,7143,2
U117139,7998,2
U117140,8162,1
U117141,1588,2
U117142,1999,2
U117143,3689,1
U117144,12645,2
U117145,9506,1
U117146,12952,2
U117147,2131,2
U117148,2013,1
U117149,18030,2
U117150,11345,2
U117151,8432,2
U117152,9709,2
U117153,5267,1
U117154,4368,2
U117155,19266,1
U117156,18180,2
U117157,10270,2
U117158,3141,2
U117159,1837,2
U117160,5013,2
U117161,5966,2
U117162,6476,2
U117163,8081,2
U117164,9471,1
U117165,12030,1
U117166,8068,2
U117167,3850,2
U117168,17832,1
U117169,8956,2
U117170,16065,2
U117171,4056,1
U117172,14107,1
U117173,6352,2
U117174,10986,1
U117175,16063,2
U117176,16134,2
U117177,18208,1
U117178,13390,2
U117179,18709,2
U117180,10964,1
U117181,13208,1
U117182,15835,2
U117183,604,2
U117184,13097,1
U117185,9161,2
U117186,15853,1
U117187,17676,1
U117188,5870,1
U117189,16183,1
U117190,318,2
U117191,8136,1
U117192,4763,2
U117193,19864,1
U117194,5884,2
U117195,4027,2
U117196,238,2
U117197,16420,1
U117198,3360,2
U117199,20596,2
U117200,9183,1
U117201,9234,1
U117202,3407,2
U117203,9203,2
U117204,7307,2
U117205,15770,2
U117206,13356,1
U117207,20073,2
U117208,16514,2
U117209,16953,1
U117210,3070,2
U117211,17914,1
U117212,3410,2
U117213,959,1
U117214,13134,2
U117215,3082,2
U117216,17285,2
U117217,15466,2
U117218,3894,2
U117219,2080,2
U117220,16505,1
U117221,19522,1
U117222,9729,2
U117223,20412,2
U117224,18290,1
U117225,16357,2
U117226,6048,1
U117227,14371,1
U117228,9651,2
U117229,8962,1
U117230,15022,2
U117231,4203,2
U117232,18391,1
U117233,14216,1
U117234,13856,2
U117235,81,1
U117236,17080,2
U117237,2087,2
U117238,2918,2
U117239,19394,2
U117240,4722,1
U117241,827,2
U117242,20153,1
U117243,1367,1
U117244,4148,2
U117245,3516,2
U117246,11980,1
U117247,7611,1
U117248,3232,1
U117249,12139,1
U117250,19645,2
U117251,8119,2
U117252,11139,1
U117253,20793,1
U117254,15936,2
U117255,17070,1
U117256,18340,1
U117257,19766,1
U117258,12342,2
U117259,9108,2
U117260,6685,2
U117261,4371,2
U117262,9818,1
U117263,14220,1
U117264,13435,2
U117265,10107,1
U117266,17524,1
U117267,16044,2
U117268,13828,2
U117269,10065,1
U117270,12817,2
U117271,4850,2
U117272,10682,2
U117273,4967,1
U117274,14188,2
U117275,12752,2
U117276,19301,1
U117277,16095,1
U117278,20371,1
U117279,5027,2
U117280,2933,1
U117281,8520,2
U117282,5581,2
U117283,16262,2
U117284,17661,1
U117285,12721,1
U117286,13906,2
U117287,3397,2
U117288,5605,1
U117289,9545,1
U117290,2837,1
U117291,7189,1
U117292,4899,2
U117293,1277,2
U117294,19191,2
U117295,18129,2
U117296,16693,2
U117297,20064,2
U117298,5015,2
U117299,17366,2
U117300,20111,2
U117301,11033,1
U117302,1707,2
U117303,15027,2
U117304,13802,1
U117305,4405,2
U117306,18743,2
U117307,5314,2
U117308,10758,2
U117309,2833,2
U117310,18426,2
U117311,18028,2
U117312,11051,2
U117313,6925,2
U117314,7619,1
U117315,13981,1
U117316,9762,1
U117317,20385,2
U117318,3297,1
U117319,3234,2
U117320,13487,2
U117321,12486,2
U117322,16353,2
U117323,16349,2
U117324,12599,2
U117325,2364,2
U117326,8262,2
U117327,17777,1
U117328,2831,2
U117329,16903,2
U117330,7477,1
U117331,16614,2
U117332,20722,2
U117333,19402,1
U117334,3989,2
U117335,6146,2
U117336,19483,2
U117337,13149,1
U117338,7641,2
U117339,7325,2
U117340,6684,2
U117341,13712,2
U117342,4581,2
U117343,17349,1
U117344,3391,1
U117345,12811,2
U117346,2079,2
U117347,3249,2
U117348,7851,2
U117349,6175,1
U117350,11122,2
U117351,1895,1
U117352,9972,1
U117353,19931,1
U117354,5883,2
U117355,603,1
U117356,9840,1
U117357,4259,2
U117358,18618,2
U117359,13949,2
U117360,1170,1
U117361,3465,1
U117362,8222,2
U117363,2227,2
U117364,12223,2
U117365,7114,2
U117366,14927,1
U117367,8030,2
U117368,11068,2
U117369,1488,1
U117370,11379,1
U117371,7971,1
U117372,6345,2
U117373,11142,1
U117374,20837,2
U117375,14902,1
U117376,2473,2
U117377,13294,2
U117378,7346,2
U117379,16421,2
U117380,2467,2
U117381,5659,2
U117382,4591,2
U117383,6798,1
U117384,12875,2
U117385,15339,1
U117386,12843,1
U117387,1581,2
U117388,3456,1
U117389,8084,2
U117390,9404,1
U117391,14656,2
U117392,13648,2
U117393,20049,2
U117394,11016,2
U117395,14717,2
U117396,14126,2
U117397,11472,1
U117398,13914,2
U117399,4529,2
U117400,10287,2
U117401,4202,2
U117402,4688,1
U117403,3558,1
U117404,7211,1
U117405,19403,2
U117406,20581,2
U117407,17264,2
U117408,16995,1
U117409,5386,2
U117410,17557,1
U117411,4786,1
U117412,13016,2
U117413,13954,2
U117414,4459,2
U117415,7805,2
U117416,18964,1
U117417,17508,2
U117418,9142,2
U117419,12431,1
U117420,9233,1
U117421,4801,2
U117422,1913,1
U117423,10396,2
U117424,6533,2
U117425,4588,2
U117426,14015,1
U117427,8986,1
U117428,14521,1
U117429,12761,2
U117430,18441,1
U117431,12138,2
U117432,2157,1
U117433,19138,2
U117434,9410,1
U117435,14081,2
U117436,7138,2
U117437,1427,1
U117438,9941,2
U117439,2621,2
U117440,3165,2
U117441,5826,1
U117442,1757,1
U117443,4263,1
U117444,15878,2
U117445,6860,1
U117446,2346,2
U117447,10827,1
U117448,2715,2
U117449,5893,1
U117450,19687,2
U117451,17434,2
U117452,5077,1
U117453,20811,2
U117454,2376,1
U117455,12469,1
U117456,7794,2
U117457,2378,2
U117458,6076,1
U117459,14879,1
U117460,17657,1
U117461,17160,2
U117462,14056,1
U117463,6713,2
U117464,9029,2
U117465,2471,1
U117466,7575,2
U117467,6549,2
U117468,14963,1
U117469,10808,2
U117470,3975,1
U117471,18,1
U117472,6469,2
U117473,14648,1
U117474,14821,2
U117475,1370,1
U117476,15282,1
U117477,17787,1
U117478,668,1
U117479,17839,2
U117480,5183,2
U117481,7214,2
U117482,11430,1
U117483,13504,1
U117484,20021,2
U117485,1569,1
U117486,15024,2
U117487,6373,2
U117488,7828,2
U117489,35,1
U117490,14670,1
U117491,831,1
U117492,3984,2
U117493,16843,2
U117494,16921,2
U117495,6853,1
U117496,19111,1
U117497,16113,2
U117498,660,1
U117499,7116,1
U117500,11829,2
U117501,5552,1
U117502,18112,2
U117503,680,2
U117504,10305,2
U117505,10936,2
U117506,4255,1
U117507,20334,1
U117508,19450,1
U117509,10849,2
U117510,10968,1
U117511,16189,1
U117512,13637,2
U117513,9464,2
U117514,18136,2
U117515,14074,1
U117516,885,2
U117517,9865,1
U117518,16342,2
U117519,6127,1
U117520,8414,2
U117521,6491,1
U117522,2857,2
U117523,144,2
U117524,19252,1
U117525,3978,2
U117526,285,2
U117527,1175,2
U117528,4143,2
U117529,19165,1
U117530,2874,1
U117531,8912,2
U117532,20034,1
U117533,12440,1
U117534,10173,1
U117535,7223,2
U117536,10449,2
U117537,18838,2
U117538,18793,1
U117539,5584,1
U117540,10826,1
U117541,7267,2
U117542,2735,2
U117543,9904,1
U117544,9348,1
U117545,967,2
U117546,8920,2
U117547,14737,2
U117548,8792,2
U117549,3024,1
U117550,7804,1
U117551,16438,2
U117552,11233,1
U117553,5582,2
U117554,637,1
U117555,16673,2
U117556,2889,2
U117557,16033,1
U117558,16907,2
U117559,3053,1
U117560,19113,2
U117561,15187,2
U117562,6178,2
U117563,18269,1
U117564,6395,1
U117565,2024,2
U117566,15538,2
U117567,15026,2
U117568,20069,2
U117569,7433,1
U117570,7894,1
U117571,8597,1
U117572,5733,1
U117573,2440,2
U117574,13660,2
U117575,5720,2
U117576,770,1
U117577,1769,2
U117578,19741,1
U117579,13159,2
U117580,17731,2
U117581,19904,2
U117582,1627,1
U117583,6478,1
U117584,2755,2
U117585,16267,2
U117586,17368,2
U117587,10671,2
U117588,550,2
U117589,8000,1
U117590,5287,2
U117591,8234,2
U117592,1043,2
U117593,20704,2
U117594,1558,2
U117595,4762,1
U117596,8378,1
U117597,18949,1
U117598,7428,2
U117599,17104,2
U117600,17923,2
U117601,3960,2
U117602,1048,1
U117603,12336,2
U117604,20507,2
U117605,3179,2
U117606,4583,1
U117607,4684,2
U117608,11557,1
U117609,19298,2
U117610,7726,2
U117611,18146,1
U117612,15738,1
U117613,14269,1
U117614,11591,1
U117615,17660,1
U117616,3409,2
U117617,17332,2
U117618,12528,2
U117619,5639,2
U117620,1565,1
U117621,19172,2
U117622,18840,2
U117623,7995,2
U117624,9684,1
U117625,734,2
U117626,3345,1
U117627,4265,1
U117628,4291,2
U117629,4444,2
U117630,10097,1
U117631,18680,2
U117632,12444,2
U117633,197,2
U117634,12151,2
U117635,23,1
U117636,17928,2
U117637,13653,2
U117638,12399,1
U117639,12316,2
U117640,15169,1
U117641,8388,1
U117642,14955,2
U117643,18939,2
U117644,12667,1
U117645,2532,2
U117646,18114,2
U117647,7985,1
U117648,4449,1
U117649,9758,2
U117650,3093,2
U117651,10909,2
U117652,18309,1
U117653,3294,1
U117654,10095,1
U117655,10644,1
U117656,6626,2
U117657,18344,2
U117658,11886,1
U117659,20452,2
U117660,13051,1
U117661,16522,1
U117662,18466,1
U117663,12559,2
U117664,5851,1
U117665,11482,2
U117666,3764,1
U117667,2655,2
U117668,3486,2
U117669,15346,1
U117670,17810,2
U117671,19157,1
U117672,16275,1
U117673,12953,2
U117674,12982,2
U117675,8828,2
U117676,2105,2
U117677,2500,1
U117678,4311,1
U117679,5225,2
U117680,3999,1
U117681,10607,2
U117682,545,2
U117683,12009,2
U117684,1705,2
U117685,2536,1
U117686,3664,2
U117687,10188,2
U117688,13688,1
U117689,765,2
U117690,4813,1
U117691,8266,1
U117692,4108,1
U117693,4750,1
U117694,10242,1
U117695,2821,1
U117696,13581,2
U117697,16303,2
U117698,7665,1
U117699,7244,1
U117700,16511,1
U117701,290,2
U117702,15074,2
U117703,14861,1
U117704,1364,2
U117705,12611,2
U117706,3134,2
U117707,15750,2
U117708,3398,2
U117709,7609,2
U117710,7994,2
U117711,19784,2
U117712,15449,1
U117713,16822,2
U117714,3879,1
U117715,19606,2
U117716,19346,2
U117717,17392,2
U117718,12947,2
U117719,6977,2
U117720,12282,2
U117721,20186,1
U117722,15565,2
U117723,10499,2
U117724,6936,2
U117725,3579,2
U117726,10656,1
U117727,16161,2
U117728,9006,2
U117729,18887,2
U117730,15000,2
U117731,6960,1
U117732,8484,1
U117733,18566,1
U117734,14435,2
U117735,15245,1
U117736,12684,2
U117737,7559,2
U117738,693,2
U117739,3760,2
U117740,1554,2
U117741,8584,2
U117742,11516,2
U117743,12063,1
U117744,14347,2
U117745,16637,2
U117746,8730,2
U117747,7515,2
U117748,15952,1
U117749,7274,2
U117750,12506,2
U117751,9689,2
U117752,8583,2
U117753,11374,2
U117754,18643,2
U117755,3922,1
U117756,4256,1
U117757,16433,1
U117758,19748,1
U117759,9803,2
U117760,17259,2
U117761,18909,2
U117762,627,1
U117763,5472,2
U117764,11085,2
U117765,12724,2
U117766,14321,2
U117767,3875,2
U117768,17327,2
U117769,13755,2
U117770,8237,2
U117771,14981,1
U117772,6722,2
U117773,5509,2
U117774,10838,1
U117775,16741,2
U117776,171,2
U117777,16650,2
U117778,14016,1
U117779,8762,2
U117780,12432,1
U117781,8657,2
U117782,3116,2
U117783,1076,2
U117784,13273,1
U117785,4396,2
U117786,1130,1
U117787,5957,2
U117788,20116,2
U117789,12394,1
U117790,2852,1
U117791,9016,1
U117792,9054,2
U117793,13313,2
U117794,5137,1
U117795,8408,2
U117796,20136,2
U117797,13125,2
U117798,459,1
U117799,13813,1
U117800,4092,1
U117801,18622,2
U117802,342,2
U117803,5725,2
U117804,13993,2
U117805,17055,1
U117806,6147,1
U117807,9441,1
U117808,4533,2
U117809,5489,2
U117810,8686,2
U117811,15290,2
U117812,9282,1
U117813,217,1
U117814,10128,2
U117815,10247,1
U117816,4164,2
U117817,10132,1
U117818,19722,2
U117819,1315,2
U117820,9312,2
U117821,9698,2
U117822,8460,2
U117823,10560,2
U117824,19000,2
U117825,7688,1
U117826,20460,2
U117827,4456,1
U117828,15452,2
U117829,11984,2
U117830,17775,2
U117831,10214,2
U117832,6479,1
U117833,3054,1
U117834,12711,2
U117835,1399,2
U117836,2261,2
U117837,17209,2
U117838,18179,1
U117839,2320,2
U117840,17024,2
U117841,1196,2
U117842,10248,2
U117843,5497,2
U117844,12022,1
U117845,322,2
U117846,3511,2
U117847,11387,1
U117848,2101,2
U117849,12442,1
U117850,10990,1
U117851,6974,2
U117852,3355,2
U117853,10122,1
U117854,2093,2
U117855,12417,2
U117856,4013,2
U117857,670,1
U117858,10998,1
U117859,15433,1
U117860,2845,1
U117861,16473,2
U117862,7,1
U117863,3233,2
U117864,14771,1
U117865,6968,1
U117866,4393,1
U117867,6364,2
U117868,3393,1
U117869,18304,2
U117870,8857,1
U117871,12181,2
U117872,10921,2
U117873,3322,2
U117874,6851,2
U117875,2677,2
U117876,16623,2
U117877,13225,2
U117878,3807,2
U117879,9927,2
U117880,9433,1
U117881,12704,2
U117882,19392,1
U117883,9400,2
U117884,14741,1
U117885,18434,2
U117886,4051,1
U117887,7390,2
U117888,2011,2
U117889,62,2
U117890,4858,2
U117891,19464,1
U117892,14003,2
U117893,13515,2
U117894,11020,2
U117895,19920,1
U117896,13472,2
U117897,12079,2
U117898,6586,2
U117899,8468,2
U117900,7076,1
U117901,5973,2
U117902,13550,2
U117903,19875,2
U117904,20761,2
U117905,19092,2
U117906,9950,1
U117907,10194,2
U117908,18808,1
U117909,9261,2
U117910,8074,2
U117911,9977,2
U117912,16401,2
U117913,3452,2
U117914,9267,2
U117915,19416,1
U117916,16568,2
U117917,13215,1
U117918,2218,1
U117919,10716,2
U117920,7554,1
U117921,14858,2
U117922,4755,2
